CustomerID,Recency,Frequency,MonetaryValue,Recency_log,Frequency_log,MonetaryValue_log
14868,3,144,2953.59,1.0986122886681098,4.969813299576001,7.990776658603993
14869,9,71,725.7,2.1972245773362196,4.2626798770413155,6.587136706284092
14870,262,13,327.25,5.568344503761097,2.5649493574615367,5.7907244047900095
14871,3,98,522.38,1.0986122886681098,4.584967478670572,6.2583952923901345
14873,210,28,519.68,5.3471075307174685,3.332204510175204,6.2532132375332585
14875,108,47,1465.3200000000002,4.68213122712422,3.8501476017100584,7.289828927632931
14878,13,124,1485.54,2.5649493574615367,4.820281565605037,7.303533621500757
14880,77,47,706.19,4.343805421853684,3.8501476017100584,6.559884323099494
14881,20,17,255.4,2.995732273553991,2.833213344056216,5.542830943598439
14882,27,11,589.7,3.295836866004329,2.3978952727983707,6.379613933006459
14883,19,53,761.59,2.9444389791664403,3.970291913552122,6.635408353138852
14885,132,15,765.3199999999999,4.882801922586371,2.70805020110221,6.640294047016802
14886,253,18,364.8,5.53338948872752,2.8903717578961645,5.899349258200177
14887,79,6,1862.0,4.3694478524670215,1.791759469228055,7.529406457837013
14888,207,20,369.2,5.332718793265369,2.995732273553991,5.911338502628697
14889,336,10,135.9,5.817111159963204,2.302585092994046,4.911919321157098
14890,254,7,125.65,5.537334267018537,1.9459101490553132,4.833500263989602
14891,148,33,554.38,4.997212273764115,3.4965075614664802,6.317850372188898
14893,10,73,1237.8500000000001,2.302585092994046,4.290459441148391,7.121131282737295
14894,85,23,655.75,4.442651256490317,3.1354942159291497,6.485779618746983
14895,8,498,11138.710000000001,2.0794415416798357,6.210600077024653,9.318181707853261
14896,205,43,468.77000000000004,5.3230099791384085,3.7612001156935624,6.150112243041091
14897,8,55,1366.38,2.0794415416798357,4.007333185232471,7.219920185924842
14898,23,116,1303.52,3.1354942159291497,4.7535901911063645,7.172823576562331
14901,11,96,1421.29,2.3978952727983707,4.564348191467836,7.25932018890793
14902,26,20,332.66,3.258096538021482,2.995732273553991,5.807120947362389
14903,21,355,2810.63,3.044522437723423,5.872117789475416,7.941163936487143
14904,2,69,1025.44,0.6931471805599453,4.23410650459726,6.932877067755917
14905,158,17,616.15,5.062595033026967,2.833213344056216,6.423490440384132
14907,3,165,3501.1,1.0986122886681098,5.10594547390058,8.160832483814382
14908,74,9,277.8,4.30406509320417,2.1972245773362196,5.626901430320244
14910,3,30,434.35,1.0986122886681098,3.4011973816621555,6.073850660705929
14911,1,5675,143825.06,0.0,8.643825842349603,11.876352978905055
14912,17,27,867.85,2.833213344056216,3.295836866004329,6.766018888666891
14913,36,87,1227.43,3.58351893845611,4.465908118654584,7.1126778315660255
14915,91,12,307.48,4.51085950651685,2.4849066497880004,5.728410044480931
14916,71,77,1268.98,4.2626798770413155,4.343805421853684,7.145968707148898
14918,116,45,1610.15,4.7535901911063645,3.8066624897703196,7.384082621340531
14920,213,57,977.77,5.3612921657094255,4.04305126783455,6.8852744685529865
14921,30,78,1316.07,3.4011973816621555,4.356708826689592,7.182405301960007
14923,51,44,749.1,3.9318256327243257,3.784189633918261,6.618872485953837
14924,246,10,310.05,5.5053315359323625,2.302585092994046,5.736733574795887
14929,32,11,223.88,3.4657359027997265,2.3978952727983707,5.411110194023159
14930,109,128,2372.86,4.6913478822291435,4.852030263919617,7.7718512576452214
14931,5,41,1257.68,1.6094379124341003,3.713572066704308,7.137024032883258
14932,366,17,363.53,5.902633333401366,2.833213344056216,5.895861824517189
14934,82,87,1890.94,4.406719247264253,4.465908118654584,7.544829338911288
14935,297,10,1784.71,5.6937321388027,2.302585092994046,7.48701121602888
14936,34,364,8137.02,3.5263605246161616,5.8971538676367405,9.004179298601956
14937,57,34,1621.88,4.04305126783455,3.5263605246161616,7.391341249201139
14944,30,170,5900.25,3.4011973816621555,5.135798437050262,8.682750001877462
14946,14,3,100.9,2.6390573296152584,1.0986122886681098,4.6141299273595635
14947,72,14,290.82,4.276666119016055,2.6390573296152584,5.67270451908534
14948,23,63,1101.97,3.1354942159291497,4.143134726391533,7.004854766111811
14950,19,19,371.2,2.9444389791664403,2.9444389791664403,5.916741000912046
14951,79,20,311.69,4.3694478524670215,2.995732273553991,5.742009104128395
14952,60,138,8099.49,4.0943445622221,4.927253685157205,8.999556375715317
14953,25,55,289.82,3.2188758248682006,4.007333185232471,5.669260040617778
14954,12,85,336.17,2.4849066497880004,4.442651256490317,5.817616984393407
14957,253,12,58.49,5.53338948872752,2.4849066497880004,4.068855799454934
14958,147,42,499.68,4.990432586778736,3.7376696182833684,6.213967893534768
14959,64,59,695.42,4.1588830833596715,4.07753744390572,6.544515979585842
14960,8,27,221.27,2.0794415416798357,3.295836866004329,5.39938367528284
14961,11,312,7044.68,2.3978952727983707,5.7430031878094825,8.860028001015849
14962,271,5,126.7,5.602118820879701,1.6094379124341003,4.841822087327094
14963,10,198,1487.8,2.302585092994046,5.288267030694535,7.305053797757241
14964,247,13,206.21,5.5093883366279774,2.5649493574615367,5.328895067012175
14965,96,83,599.0,4.564348191467836,4.418840607796598,6.395261598115449
14966,15,38,191.32,2.70805020110221,3.6375861597263857,5.253947418812096
14967,50,6,463.8,3.912023005428146,1.791759469228055,6.139453424821431
14968,30,37,147.59,3.4011973816621555,3.6109179126442243,4.994438159193685
14970,68,34,1592.06,4.219507705176107,3.5263605246161616,7.372784054136348
14971,35,160,1116.57,3.5553480614894135,5.075173815233827,7.01801676523967
14972,128,18,114.77,4.852030263919617,2.8903717578961645,4.742930125692577
14973,107,32,1314.45,4.672828834461906,3.4657359027997265,7.18117360616997
14974,37,21,114.39,3.6109179126442243,3.044522437723423,4.739613662537582
14975,57,11,279.94,4.04305126783455,2.3978952727983707,5.6345752944925
14976,57,72,790.86,4.04305126783455,4.276666119016055,6.67312096095243
14978,72,216,1931.42,4.276666119016055,5.375278407684165,7.566010762661972
14981,246,8,102.12,5.5053315359323625,2.0794415416798357,4.6261485923732835
14984,19,41,213.27,2.9444389791664403,3.713572066704308,5.362558968609502
14985,198,87,296.75,5.288267030694535,4.465908118654584,5.692890033489777
14987,16,4,326.4,2.772588722239781,1.3862943611198906,5.788123623089952
14988,212,40,334.54,5.356586274672012,3.6888794541139363,5.812756453883862
14995,39,61,233.23000000000002,3.6635616461296463,4.110873864173311,5.452025091142253
14997,46,26,546.1999999999999,3.828641396489095,3.258096538021482,6.302985209039605
14998,170,75,429.87,5.135798437050262,4.31748811353631,6.063482837396621
15000,48,77,490.52,3.871201010907891,4.343805421853684,6.195466052893825
15002,116,115,1641.76,4.7535901911063645,4.74493212836325,7.403524116113899
15004,147,158,1246.32,4.990432586778736,5.062595033026967,7.127950488204173
15005,16,1119,6316.57,2.772588722239781,7.020190708311925,8.750931618295285
15006,51,144,502.09,3.9318256327243257,4.969813299576001,6.218779386491002
15007,159,12,156.91,5.0689042022202315,2.4849066497880004,5.055672392570977
15009,12,182,1261.78,2.4849066497880004,5.204006687076795,7.140278701438607
15010,36,20,308.94,3.58351893845611,2.995732273553991,5.733147083286105
15012,54,128,423.04,3.9889840465642745,4.852030263919617,6.047466737223266
15014,43,35,260.17,3.7612001156935624,3.5553480614894135,5.561335263505108
15016,173,20,170.04,5.153291594497779,2.995732273553991,5.13603370349059
15017,34,20,125.58,3.5263605246161616,2.995732273553991,4.832943005685963
15018,39,31,496.21000000000004,3.6635616461296463,3.4339872044851463,6.206999224218675
15019,267,70,266.0,5.58724865840025,4.248495242049359,5.583496308781699
15021,9,472,1914.82,2.1972245773362196,6.156978985585555,7.557378902418892
15022,12,135,905.04,2.4849066497880004,4.90527477843843,6.807979141618211
15023,3,562,6802.76,1.0986122886681098,6.331501849893691,8.825083691169178
15024,10,155,1661.33,2.302585092994046,5.043425116919247,7.4153737653766205
15025,33,72,377.01,3.4965075614664802,4.276666119016055,5.9322717122951625
15026,80,61,469.0,4.382026634673881,4.110873864173311,6.150602768446279
15027,31,35,1066.1499999999999,3.4339872044851463,3.5553480614894135,6.971809307772243
15028,8,48,627.13,2.0794415416798357,3.871201010907891,6.4411538556648
15030,72,7,518.28,4.276666119016055,1.9459101490553132,6.25051563676061
15031,4,111,668.14,1.3862943611198906,4.709530201312334,6.504497732415973
15032,256,52,4959.1,5.545177444479562,3.9512437185814275,8.508979551641735
15033,5,510,2586.67,1.6094379124341003,6.234410725718371,7.8581266131681184
15034,16,394,4308.61,2.772588722239781,5.976350909297934,8.36837062528115
15035,90,27,252.73000000000002,4.499809670330265,3.295836866004329,5.5323217251949925
15036,72,127,465.55,4.276666119016055,4.844187086458591,6.143219502334539
15038,59,130,705.49,4.07753744390572,4.867534450455582,6.558892596847975
15039,10,1502,19914.44,2.302585092994046,7.31455283232408,9.899200375712475
15041,170,67,180.35,5.135798437050262,4.204692619390966,5.194899407349548
15042,199,5,135.93,5.293304824724492,1.6094379124341003,4.912140047347156
15043,31,3,537.0,3.4339872044851463,1.0986122886681098,6.285998094508865
15044,19,453,7700.2300000000005,2.9444389791664403,6.115892125483034,8.949005477525542
15045,152,12,735.66,5.0238805208462765,2.4849066497880004,6.600768055472351
15046,9,206,5213.7699999999995,2.1972245773362196,5.327876168789581,8.559058481514347
15047,270,22,343.62,5.598421958998375,3.091042453358316,5.839536395633821
15048,65,97,384.05,4.174387269895637,4.574710978503383,5.950772752444691
15049,274,3,121.17000000000002,5.6131281063880705,1.0986122886681098,4.7971945182434315
15050,25,78,1782.09,3.2188758248682006,4.356708826689592,7.485542111805922
15051,23,143,1391.61,3.1354942159291497,4.962844630259907,7.238216629224949
15052,319,30,215.78,5.765191102784844,3.4011973816621555,5.374259370123194
15053,5,71,697.79,1.6094379124341003,4.2626798770413155,6.54791819789619
15054,12,114,302.1,2.4849066497880004,4.736198448394496,5.710758088392627
15057,275,25,1489.5,5.616771097666572,3.2188758248682006,7.306195772153337
15058,25,276,2124.9900000000002,3.2188758248682006,5.62040086571715,7.661522375465092
15059,41,237,1337.72,3.713572066704308,5.4680601411351315,7.198721951225134
15060,8,121,303.09,2.0794415416798357,4.795790545596741,5.714029791107751
15061,4,403,54534.14,1.3862943611198906,5.998936561946683,10.90658220654931
15062,71,57,987.86,4.2626798770413155,4.04305126783455,6.895540987302558
15063,213,5,370.79999999999995,5.3612921657094255,1.6094379124341003,5.9156628336917
15065,38,155,3158.13,3.6375861597263857,5.043425116919247,8.05773535926281
15066,53,42,893.59,3.970291913552122,3.7376696182833684,6.795247057003028
15067,78,82,1744.76,4.356708826689592,4.406719247264253,7.464372289360991
15068,46,104,553.36,3.828641396489095,4.6443908991413725,6.316008784292329
15069,179,70,1109.53,5.187385805840755,4.248495242049359,7.011691781213946
15070,373,1,106.2,5.921578419643816,0.0,4.665324108807838
15071,94,26,982.07,4.543294782270004,3.258096538021482,6.88966258890967
15073,10,54,1043.41,2.302585092994046,3.9889840465642745,6.950249474594503
15074,105,42,748.87,4.653960350157523,3.7376696182833684,6.618565403700111
15075,78,27,773.03,4.356708826689592,3.295836866004329,6.650317857666164
15076,173,49,880.85,5.153291594497779,3.8918202981106265,6.780887350373149
15078,7,440,9743.11,1.9459101490553132,6.0867747269123065,9.184315647518643
15079,213,47,895.61,5.3612921657094255,3.8501476017100584,6.797505050361236
15081,22,33,504.8,3.091042453358316,3.4965075614664802,6.224162311227003
15083,257,5,88.2,5.54907608489522,1.6094379124341003,4.4796069630127455
15087,282,15,306.94,5.641907070938114,2.70805020110221,5.726652288746949
15088,21,57,1160.07,3.044522437723423,4.04305126783455,7.056235627107321
15089,10,145,2420.84,2.302585092994046,4.976733742420574,7.791869866360899
15090,308,23,381.32,5.730099782973574,3.1354942159291497,5.943638917625377
15091,68,30,480.71,4.219507705176107,3.4011973816621555,6.175264177679167
15092,215,26,457.81,5.3706380281276624,3.258096538021482,6.126454250879724
15093,18,108,4597.02,2.8903717578961645,4.68213122712422,8.433163546460241
15095,104,47,1370.6,4.6443908991413725,3.8501476017100584,7.223003879151723
15096,43,11,219.39000000000001,3.7612001156935624,2.3978952727983707,5.3908509679509695
15097,4,25,248.08,1.3862943611198906,3.2188758248682006,5.5137512747921935
15098,182,3,39916.5,5.204006687076795,1.0986122886681098,10.594545051230991
15099,84,23,410.48,4.430816798843313,3.1354942159291497,6.017327206633709
15100,334,3,876.0,5.811140992976701,1.0986122886681098,6.775366090936392
15101,9,8,317.53,2.1972245773362196,2.0794415416798357,5.760572302057995
15103,31,35,703.36,3.4339872044851463,3.5553480614894135,6.555868851775202
15104,197,69,1027.44,5.2832037287379885,4.23410650459726,6.9348255505048
15105,18,101,2298.93,2.8903717578961645,4.61512051684126,7.740199076278753
15106,18,100,1422.52,2.8903717578961645,4.605170185988092,7.2601852256556025
15107,311,16,319.5,5.739792912179234,2.772588722239781,5.766757273817589
15108,142,60,1300.25,4.955827057601261,4.0943445622221,7.170311832653182
15109,246,28,484.95,5.5053315359323625,3.332204510175204,6.184045792839552
15110,24,35,996.1,3.1780538303479458,3.5553480614894135,6.90384765415112
15111,29,84,1567.48,3.367295829986474,4.430816798843313,7.357224513255023
15113,10,100,3609.33,2.302585092994046,4.605170185988092,8.19127743853407
15114,30,197,2760.56,3.4011973816621555,5.2832037287379885,7.923188836680794
15115,18,21,340.11,2.8903717578961645,3.044522437723423,5.829269094697617
15116,18,45,1352.75,2.8903717578961645,3.8066624897703196,7.209894836522845
15117,15,79,1551.78,2.70805020110221,4.3694478524670215,7.3471579381179986
15118,134,1,244.8,4.897839799950911,0.0,5.500441550638171
15119,246,14,266.4,5.5053315359323625,2.6390573296152584,5.584998938666234
15120,134,21,358.82,4.897839799950911,3.044522437723423,5.882820869991239
15121,50,28,457.72,3.912023005428146,3.332204510175204,6.126257643449514
15122,114,82,1633.78,4.736198448394496,4.406719247264253,7.398651627432426
15123,7,106,2199.31,1.9459101490553132,4.663439094112067,7.6958989537886
15124,23,15,184.19,3.1354942159291497,2.70805020110221,5.215967833531011
15125,25,127,11528.48,3.2188758248682006,4.844187086458591,9.352575774564093
15127,66,16,406.53,4.189654742026425,2.772588722239781,6.007657727002732
15128,60,102,1471.0,4.0943445622221,4.624972813284271,7.293697720601438
15129,50,84,3447.4,3.912023005428146,4.430816798843313,8.145375602720291
15130,170,22,330.11,5.135798437050262,3.091042453358316,5.799425932250647
15132,18,52,977.9300000000001,2.8903717578961645,3.9512437185814275,6.885438092831103
15133,128,29,982.42,4.852030263919617,3.367295829986474,6.890018915491839
15134,15,73,1387.99,2.70805020110221,4.290459441148391,7.235611936429845
15135,239,9,139.05,5.476463551931511,2.1972245773362196,4.934833580679974
15136,3,68,1286.7,1.0986122886681098,4.219507705176107,7.159836080190945
15139,240,13,178.96,5.480638923341991,2.5649493574615367,5.187162317181874
15140,52,80,2354.25,3.9512437185814275,4.382026634673881,7.763977484390173
15142,46,26,498.74,3.828641396489095,3.258096538021482,6.212084917877753
15143,226,14,259.45,5.420534999272286,2.6390573296152584,5.558564005813748
15144,8,217,6580.44,2.0794415416798357,5.37989735354046,8.791856891384622
15145,4,67,1194.73,1.3862943611198906,4.204692619390966,7.0856754974144085
15146,165,91,1327.16,5.10594547390058,4.51085950651685,7.190796599784323
15147,240,28,623.5,5.480638923341991,3.332204510175204,6.435348765120091
15148,11,20,301.29,2.3978952727983707,2.995732273553991,5.708073256073358
15149,134,23,520.8000000000001,4.897839799950911,3.1354942159291497,6.25536609089436
15150,17,343,5314.47,2.833213344056216,5.8377304471659395,8.578188568024032
15152,10,271,4745.69,2.302585092994046,5.602118820879701,8.46499211669972
15153,31,22,329.25,3.4339872044851463,3.091042453358316,5.796817340623391
15154,75,85,296.42,4.31748811353631,4.442651256490317,5.691777367528769
15156,1,55,961.49,0.0,4.007333185232471,6.868484164558733
15157,4,125,1936.07,1.3862943611198906,4.8283137373023015,7.568415424207666
15158,45,7,401.40000000000003,3.8066624897703196,1.9459101490553132,5.9949584363622375
15159,2,710,18641.010000000002,0.6931471805599453,6.565264970035361,9.833119271321008
15160,357,4,158.16,5.877735781779639,1.3862943611198906,5.063607178862362
15163,18,29,304.47,2.8903717578961645,3.367295829986474,5.718572560128837
15164,69,103,843.05,4.23410650459726,4.634728988229636,6.73702626822399
15165,373,27,487.75,5.921578419643816,3.295836866004329,6.189802979503221
15167,321,41,163.0,5.771441123130016,3.713572066704308,5.093750200806762
15168,26,5,106.56,3.258096538021482,1.6094379124341003,4.668708206792079
15171,331,5,1289.5,5.802118375377063,1.6094379124341003,7.162009825321399
15172,9,110,1624.05,2.1972245773362196,4.700480365792417,7.392678308425017
15174,323,11,135.75,5.777652323222656,2.3978952727983707,4.910814958814044
15175,72,23,224.14,4.276666119016055,3.1354942159291497,5.4122708566238815
15178,260,3,40.5,5.560681631015528,1.0986122886681098,3.7013019741124933
15179,18,93,2206.95,2.8903717578961645,4.532599493153256,7.699366750812065
15180,367,6,87.5,5.905361848054571,1.791759469228055,4.471638793363569
15181,66,16,689.4799999999999,4.189654742026425,2.772588722239781,6.5359376902861905
15182,154,29,622.85,5.0369526024136295,3.367295829986474,6.434305719332102
15184,29,63,406.76,3.367295829986474,4.143134726391533,6.008223330922936
15185,70,21,310.62,4.248495242049359,3.044522437723423,5.738570300141865
15186,14,19,411.41,2.6390573296152584,2.9444389791664403,6.019590284166999
15187,2,91,4777.18,0.6931471805599453,4.51085950651685,8.471605693232716
15189,1,212,16225.39,0.0,5.356586274672012,9.694332578263376
15192,120,51,1044.32,4.787491742782046,3.9318256327243257,6.951121234886907
15193,61,19,499.32,4.110873864173311,2.9444389791664403,6.21324717278285
15194,3,310,7616.53,1.0986122886681098,5.736572297479192,8.938076164386041
15195,3,1,3861.0,1.0986122886681098,0.0,8.258681496264236
15197,11,32,1079.6100000000001,2.3978952727983707,3.4657359027997265,6.984355143790836
15198,92,10,193.64,4.5217885770490405,2.302585092994046,5.266000765071493
15199,59,13,1268.7,4.07753744390572,2.5649493574615367,7.145748033146552
15201,87,69,1236.54,4.465908118654584,4.23410650459726,7.120072435811472
15203,26,142,1827.8,3.258096538021482,4.955827057601261,7.510868336838101
15204,357,9,316.58,5.877735781779639,2.1972245773362196,5.757575974257592
15205,85,37,653.24,4.442651256490317,3.6109179126442243,6.4819445962085425
15206,10,9,420.29999999999995,2.302585092994046,2.1972245773362196,6.040968742011071
15208,1,42,870.12,0.0,3.7376696182833684,6.7686311331715014
15210,225,20,331.18,5.41610040220442,2.995732273553991,5.802662034214338
15211,60,52,894.4100000000001,4.0943445622221,3.9512437185814275,6.796164283018117
15212,241,5,101.8,5.484796933490655,1.6094379124341003,4.623010104116422
15213,319,24,328.35,5.765191102784844,3.1780538303479458,5.794080112636982
15214,2,110,1661.44,0.6931471805599453,4.700480365792417,7.415439975195561
15215,47,35,734.94,3.8501476017100584,3.5553480614894135,6.59978886322765
15216,88,2,96.6,4.477336814478207,0.6931471805599453,4.570578741218473
15218,11,166,5756.89,2.3978952727983707,5.111987788356544,8.65815267731939
15219,176,9,305.75,5.170483995038151,2.1972245773362196,5.722767774567282
15220,52,117,1778.96,3.9512437185814275,4.762173934797756,7.483784202871177
15221,366,5,403.25,5.902633333401366,1.6094379124341003,5.999556717005318
15222,319,5,585.0,5.765191102784844,1.6094379124341003,6.371611847231857
15223,226,20,755.75,5.420534999272286,2.995732273553991,6.627710633659567
15224,358,14,322.08,5.8805329864007,2.6390573296152584,5.774799961891481
15225,234,23,409.40000000000003,5.455321115357702,3.1354942159291497,6.014692673227189
15226,311,8,154.41,5.739792912179234,2.0794415416798357,5.039611402332773
15227,37,58,1219.4,3.6109179126442243,4.060443010546419,7.106114213473716
15228,66,125,3386.71,4.189654742026425,4.8283137373023015,8.127614227658094
15230,239,23,429.6,5.476463551931511,3.1354942159291497,6.062854543194655
15232,113,31,612.06,4.727387818712341,3.4339872044851463,6.416830316922482
15234,277,14,197.0,5.6240175061873385,2.6390573296152584,5.2832037287379885
15235,218,143,2247.51,5.384495062789089,4.962844630259907,7.717578215724086
15236,299,15,321.05,5.700443573390687,2.70805020110221,5.771596874240058
15237,2,99,1412.32,0.6931471805599453,4.59511985013459,7.252989021271922
15238,29,50,1071.99,3.367295829986474,3.912023005428146,6.977272013229029
15239,10,49,780.59,2.302585092994046,3.8918202981106265,6.66005004400599
15240,45,78,1706.57,3.8066624897703196,4.356708826689592,7.442240787136303
15241,67,110,1756.44,4.204692619390966,4.700480365792417,7.471044312283856
15243,74,22,316.68,4.30406509320417,3.091042453358316,5.757891800303233
15244,65,34,631.57,4.174387269895637,3.5263605246161616,6.448208782836682
15245,134,89,2515.84,4.897839799950911,4.48863636973214,7.830362022793441
15246,238,33,514.15,5.472270673671475,3.4965075614664802,6.242515051675199
15247,122,6,356.0,4.804021044733257,1.791759469228055,5.87493073085203
15249,32,350,6688.46,3.4657359027997265,5.857933154483459,8.808138932303615
15251,9,111,10484.99,2.1972245773362196,4.709530201312334,9.257699989592123
15252,36,44,740.78,3.58351893845611,3.784189633918261,6.6077036851273485
15253,16,53,918.1999999999999,2.772588722239781,3.970291913552122,6.822415231815121
15254,127,18,300.36,4.844187086458591,2.8903717578961645,5.7049817552316835
15255,67,47,890.85,4.204692619390966,3.8501476017100584,6.792176063129979
15256,149,6,98.45,5.003946305945459,1.791759469228055,4.589548805085134
15257,283,7,317.15,5.645446897643238,1.9459101490553132,5.759374848079906
15258,169,34,623.16,5.1298987149230735,3.5263605246161616,6.434803307644228
15260,100,77,1810.77,4.605170185988092,4.343805421853684,7.501507448161477
15261,135,19,254.82,4.90527477843843,2.9444389791664403,5.540557413553235
15262,324,10,178.95000000000002,5.780743515792329,2.302585092994046,5.187106437212035
15263,107,12,156.51,4.672828834461906,2.4849066497880004,5.053119905702411
15264,64,23,393.74,4.1588830833596715,3.1354942159291497,5.975690792991942
15265,151,82,1506.1200000000001,5.017279836814924,4.406719247264253,7.3172920864603554
15266,338,6,119.3,5.823045895483019,1.791759469228055,4.78164132910387
15267,22,11,1717.36,3.091042453358316,2.3978952727983707,7.448543506945833
15269,24,2,408.8,3.1780538303479458,0.6931471805599453,6.013226038889495
15270,16,41,2379.49,2.772588722239781,3.713572066704308,7.77464145798877
15271,7,274,2507.07,1.9459101490553132,5.6131281063880705,7.8268700195873935
15272,57,63,721.94,4.04305126783455,4.143134726391533,6.581942032946548
15274,4,47,716.57,1.3862943611198906,3.8501476017100584,6.574475939635041
15275,38,41,615.14,3.6375861597263857,3.713572066704308,6.421849884176369
15276,66,52,135.31,4.189654742026425,3.9512437185814275,4.907568442275553
15277,47,12,255.89999999999998,3.8501476017100584,2.4849066497880004,5.544786743165743
15279,355,19,290.51,5.872117789475416,2.9444389791664403,5.6716379991074115
15280,172,16,113.12,5.147494476813453,2.772588722239781,4.728449202148263
15281,59,139,2332.15,4.07753744390572,4.9344739331306915,7.754545867871765
15286,50,3,240.55,3.912023005428146,1.0986122886681098,5.482927968145463
15287,22,20,486.69,3.091042453358316,2.995732273553991,6.187627370090417
15288,43,88,2306.52,3.7612001156935624,4.477336814478207,7.74349517410704
15289,29,58,939.78,3.367295829986474,4.060443010546419,6.845645805318625
15290,5,204,7943.22,1.6094379124341003,5.318119993844216,8.980074013593141
15291,26,103,4668.3,3.258096538021482,4.634728988229636,8.448550258693574
15292,201,25,180.94,5.303304908059076,3.2188758248682006,5.198165484597595
15296,51,194,3672.86,3.9318256327243257,5.267858159063328,8.208725929111749
15297,10,39,641.94,2.302585092994046,3.6635616461296463,6.4644948413785706
15298,2,192,4799.9,0.6931471805599453,5.2574953720277815,8.476350363345633
15299,67,7,4507.01,4.204692619390966,1.9459101490553132,8.413389241458988
15300,64,28,496.44,4.1588830833596715,3.332204510175204,6.20746263026132
15301,51,243,5070.35,3.9318256327243257,5.493061443340548,8.531165127733097
15303,290,31,574.02,5.66988092298052,3.4339872044851463,6.3526642389181305
15304,61,23,694.4000000000001,4.110873864173311,3.1354942159291497,6.543048163346141
15306,64,58,1174.35,4.1588830833596715,4.060443010546419,7.068470082022033
15307,96,12,205.3,4.564348191467836,2.4849066497880004,5.324472324024888
15308,274,19,310.47,5.6131281063880705,2.9444389791664403,5.738087278348192
15311,1,2379,60767.9,0.0,7.774435510302958,11.01481696800771
15312,75,47,924.85,4.31748811353631,3.8501476017100584,6.829631562200558
15313,110,1,52.0,4.700480365792417,0.0,3.9512437185814275
15314,199,24,327.97,5.293304824724492,3.1780538303479458,5.792922140786477
15315,64,37,570.5,4.1588830833596715,3.6109179126442243,6.34651316930213
15316,327,1,165.0,5.7899601708972535,0.0,5.10594547390058
15318,4,33,312.62,1.3862943611198906,3.4965075614664802,5.744988395467325
15319,284,16,204.5,5.648974238161206,2.772588722239781,5.320567975482857
15320,44,36,267.13,3.784189633918261,3.58351893845611,5.5877354312928675
15321,71,95,2748.31,4.2626798770413155,4.553876891600541,7.9187414562956135
15322,86,42,679.68,4.454347296253507,3.7376696182833684,6.521622099173465
15325,104,49,162.29,4.6443908991413725,3.8918202981106265,5.089384858327791
15326,334,29,311.71,5.811140992976701,3.367295829986474,5.742073268388924
15327,53,10,208.75,3.970291913552122,2.302585092994046,5.341137363730965
15329,39,57,1049.7,3.6635616461296463,4.04305126783455,6.956259688041752
15330,32,13,714.96,3.4657359027997265,2.5649493574615367,6.572226597073136
15332,366,35,1661.06,5.902633333401366,3.5553480614894135,7.4152112317784615
15333,208,16,1028.56,5.337538079701318,2.772588722239781,6.935915044775993
15334,157,99,351.67,5.056245805348308,4.59511985013459,5.862693235870121
15335,54,36,173.97,3.9889840465642745,3.58351893845611,5.158882870556459
15339,66,86,574.07,4.189654742026425,4.454347296253507,6.352751340103633
15341,81,17,2020.52,4.394449154672439,2.833213344056216,7.611110183009504
15342,130,24,406.09,4.867534450455582,3.1780538303479458,6.006574809912335
15343,87,21,364.5,4.465908118654584,3.044522437723423,5.898526551448713
15344,1,26,563.94,0.0,3.258096538021482,6.334947862860266
15345,46,20,393.54,3.828641396489095,2.995732273553991,5.975182714533699
15346,333,17,252.42000000000002,5.808142489980444,2.833213344056216,5.531094366830485
15347,366,5,201.60000000000002,5.902633333401366,1.6094379124341003,5.306285536197214
15348,72,9,158.04,4.276666119016055,2.1972245773362196,5.06284816554319
15349,158,72,473.81,5.062595033026967,4.276666119016055,6.160806397453836
15350,373,5,115.65,5.921578419643816,1.6094379124341003,4.750568388677448
15351,12,225,1960.1100000000001,2.4849066497880004,5.41610040220442,7.580755873098737
15353,255,63,777.02,5.541263545158426,4.143134726391533,6.655466090062118
15355,29,14,277.05,3.367295829986474,2.6390573296152584,5.6241979953133585
15356,31,519,2766.5,3.4339872044851463,6.251903883165888,7.9253382623381645
15358,5,551,8347.2,1.6094379124341003,6.311734809152915,9.029681432268129
15360,40,13,427.93,3.6888794541139363,2.5649493574615367,6.058959630803939
15361,362,7,418.92,5.8916442118257715,1.9459101490553132,6.037679970904945
15363,373,16,326.0,5.921578419643816,2.772588722239781,5.786897381366708
15364,96,29,913.19,4.564348191467836,3.367295829986474,6.81694396409196
15365,26,114,2314.32,3.258096538021482,4.736198448394496,7.746871186870239
15366,75,44,602.51,4.31748811353631,3.784189633918261,6.401104262737446
15367,57,95,1877.59,4.04305126783455,4.553876891600541,7.537744318574612
15368,21,4,446.94000000000005,3.044522437723423,1.3862943611198906,6.10242435741624
15370,41,94,2386.05,3.713572066704308,4.543294782270004,7.777394558012479
15372,137,27,2007.3999999999999,4.919980925828125,3.295836866004329,7.6045956313797
15373,8,132,2415.91,2.0794415416798357,4.882801922586371,7.789831306705216
15374,129,3,168.0,4.859812404361672,1.0986122886681098,5.123963979403259
15376,40,117,1233.3600000000001,3.6888794541139363,4.762173934797756,7.117497431352084
15379,169,194,3703.29,5.1298987149230735,5.267858159063328,8.21697689272699
15380,9,36,1690.2600000000002,2.1972245773362196,3.58351893845611,7.43263764223786
15381,214,8,596.85,5.365976015021851,2.0794415416798357,6.391665825541048
